Product ID,Height (cm),Width (cm),Depth (cm),Avg Daily Demand,Product Category,Score
P41343,24.18319086,20.34811735,19.69096914,50.61251502,Clothing,25.96140987
P72002,32.34214733,24.60164013,21.42198011,35.0611446,Furniture,58.17484179
P87884,39.17861947,25.42300256,27.68342619,42.31157527,Furniture,24.09520426
P71267,24.2310813,5.847392761,23.55675927,61.49504569,Furniture,44.64452722
P59863,40.80780726,23.69648715,20.04503261,62.47479888,Clothing,12.27056993
P29778,35.95157025,19.728081037925172,16.86338539,44.48438321,Food,3.730054786
P82164,35.29804178,15.80729282,32.91475337,44.88842704,Electronics,32.0587306
P94177,44.77894045,11.87342545,7.296372668,49.82135872,Food,27.45717506
P54266,31.25224503,23.09446817,27.19291501,49.23517614,Toys,40.6935912
P95351,33.3445679,6.341136339,39.88255542,40.89121781,Food,96.198262
P81812,11.98019562,26.66667129,25.42744121,35.89389984,Furniture,52.22292948
P17320,50.61503577,22.06202032,17.75345423,84.5794431,Furniture,55.31767061
P79025,22.74256187,20.8348475,23.36647154,49.60086094,Furniture,94.16010388
P81001,35.04046516,14.76986929,19.95453127,79.08707077,Clothing,92.11471376
P92987,41.60826787,25.20908993,27.67519846,70.74855725,Electronics,88.41119539
P75525,46.65474444,16.7437095,21.66475514,55.39743109,Toys,9.799474203
P74011,38.53415559,25.00504747,18.59224095,90.01657237,Toys,63.42974105
P18623,37.00309879,21.59158517,24.79948919,110.6777069,Furniture,80.80989805
P81362,43.01741289,15.79001715,18.82348778,27.8786029,Furniture,83.55746896
P08239,33.24166352,18.31095809,35.09672071,68.82818893,Furniture,57.79071425
P32111,30.538120111218184,12.03347684,26.70395477,82.63131278,Furniture,1.749554749
P76092,15.64137849,33.56040832,24.669768107376385,20.75580272,Furniture,97.37129016
P97078,23.22838288,22.29699332,30.16664099,68.59216354,Clothing,47.21967028
P07804,36.98223314,11.31879579,12.69827473,35.49148581,Food,39.35958953
P85442,36.8605146,17.71196622,37.46078843,57.15664861,Clothing,39.49487137
P12748,47.35963803,18.99636592,24.28839392,85.86594164,Food,42.41508801
P21135,21.53038652,27.21821739,27.19177184,78.15920068,Food,24.21807182
P63474,36.10585745,12.15067575,14.44989622,67.98732624,Furniture,32.73336257
P08806,22.51513463,15.6586096,23.67677119,51.6106330436855,Electronics,98.53576098
P19538,39.50423838,16.20928522,32.75472512,56.82487627,Clothing,36.81680003
P72729,42.46085192,20.16537234497438,34.26511733,59.29684338,Toys,52.67250165
P73957,10.479122,8.339588004,38.53077846,40.83168158,Food,84.8294266
P26076,31.84680306,51.40990165,12.78234214,80.20190214,Food,52.74278111
P65666,45.79212816,25.57109958,29.3743266,70.71418058,Toys,32.44534216
P84494,38.17766299,14.91553727,9.288633104,93.25827206,Toys,52.37509769
P25199,31.33540905,26.99613659,43.83878139,13.02379066,Toys,11.40863104
P88207,18.57029702,21.43665426,28.93581868,35.92607437,Furniture,13.00069552
P93340,36.51391251,26.77937342,38.7091476,60.70918278,Toys,69.41075322
P57425,17.76059733,17.62714033,11.11193595,61.00239224,Clothing,91.74606573
P78846,17.99703593,12.58117493,23.44478436,98.13017325,Furniture,72.56781335
P45582,28.52997998,30.73180732,28.77735048,43.08240804,Electronics,7.461324066
P75421,43.07142754,31.29776444,5.854953217,53.85852351,Clothing,40.2895611
P32627,15.92536226,13.07060121,39.31523865,34.11599109,Clothing,0.2553588268
P78150,34.81009232,-0.4986692704,35.75286576,2.527160779,Food,51.12067433
P54816,30.86589787,26.60078612,20.21690904,71.87190935,Toys,19.32044849
P58373,24.3370227,30.24813089,36.86472092,28.01093303,Food,86.81466487
P62105,26.27166848,30.178828,27.57222958,98.69770072,Toys,10.43350529
P00017,27.31111309,20.16709191,29.00296427,65.54305106,Clothing,0.1433398647
P99036,26.84730755,15.71737451,31.62059798,52.43835266,Toys,45.11460431
P31548,31.69360824,19.17764686245946,24.46156471,53.21623886,Clothing,15.54333039
P99477,26.90827877,44.87934845,29.62253018,82.46336939,Electronics,73.79863823
P07269,30.29756139,7.975357586,15.85709056,58.36399437,Toys,91.99347318
P40550,15.15102032,11.22157978,25.24582042,33.64441266,Toys,4.19380143
P40455,39.26177548,14.5985738,35.62576821,37.28720954,Furniture,39.55821119
P27566,23.07090405,13.98424535,15.32218846,12.07981496,Furniture,99.68149761
P71206,14.85152775,17.92876021,41.46658182,35.51270482,Toys,73.267197
P00602,36.81952971,2.785476789,24.51485636,89.61242029,Clothing,95.31876437
P85553,38.21902504,19.71486814,41.3625573,43.35390207,Furniture,16.40832852
P76155,32.9929258,16.00215859,21.36074207,100.1679771,Food,22.13685595
P62579,24.49694846,13.05365814,15.82274212,48.09279382,Food,15.48112406
P11847,39.75545127,17.83101119,21.43887359,69.6621149,Electronics,30.23690338
P47976,41.58595579,3.025160808,20.86818721,33.03270896,Clothing,72.43840683
P65795,40.49009226,18.47276967,38.07355071,34.69517559,Food,16.49466608
P41992,32.13979911,25.16172469,34.2117758,50.97896925748679,Toys,52.42340379
P12393,25.16114166,2.245597018,31.26551197,68.7961509,Furniture,26.92099191
P87413,37.11614878,33.86012,18.92559383,34.45242083,Toys,82.91957791
P44451,38.9519322,43.5927554,0.6604753156,18.46339911,Toys,0.6592405339
P82473,20.28385961,33.7975732,16.32219936,82.44542259,Furniture,22.31149585
P20386,50.76747984,29.78855106,7.795235044,61.73383631,Electronics,60.52407576
P33687,44.90726137,17.80805535,26.79481587,74.61660509,Electronics,9.671050197
P66003,33.93485385,13.39671576,30.33310546,75.25342324,Clothing,46.63122159
P81406,37.25766624,12.045205,22.44260412,32.316428,Toys,43.62072965
P81988,30.2609105,7.486067106,26.51253825,69.63293081,Food,85.25230068
P65819,30.12592401,29.01364109,26.59975096,48.91008176,Furniture,62.53971932
P21792,40.91506852,23.730867,28.04818586,16.15812336,Food,63.97020622
P58442,26.3504727,18.44242163,36.29863249,69.32371304,Electronics,95.18076018
P44275,39.56702317,11.6636447,33.75791405,112.9466442,Food,98.23603753
P41554,18.03793376,27.07236317,20.23601099,56.57907012,Toys,65.33947322
P70196,27.86557129,32.50311015,31.79259968,16.90446856,Furniture,52.20014502
P63460,29.11717952,24.50304688,19.50228124,80.68524415,Clothing,60.79200585
P07334,33.84065449,22.46440432,26.30969078,67.6178724,Toys,38.24437051
P45369,24.44522881,24.9360476,29.44289363,61.26367573,Electronics,98.7456617
P04252,25.28068134,12.51649038,27.55375921,47.57247987,Toys,70.50212595
P85585,30.05113457,20.16634966,23.83434478,62.65340223,Clothing,29.10067944
P47553,22.01702755,15.61370163,26.41985295,16.23238658,Furniture,5.776629897
P10835,22.97946906,23.49247843,24.14987157,66.37360141,Food,4.472192915
P59363,30.96995965,18.94994426,26.76518313,45.25083566,Toys,20.49129805
P80246,39.49554135,21.73420451,19.11491451,71.62990859,Clothing,23.29130543
P93108,35.15035267,25.38058961,18.04606499,92.20804238,Toys,41.5045494
P67486,36.54365656,15.64708798,25.3062467,35.58056176,Toys,21.48460116
P70018,51.53182458,30.48246997,9.856071753,31.75981571,Clothing,63.09104309
P67921,19.64757678,45.10198827,24.934942629077202,81.8026922,Electronics,21.12547308
P36661,14.44104354,18.36423023,24.48234022,20.70799854,Toys,18.78765389
P04006,14.96857047,21.95162558,24.68493151,50.50575718917926,Clothing,47.12369928
P45256,54.63242112,19.17764686245946,14.11470758,34.62877278,Clothing,88.86685993
P95842,52.52435805,27.12198001,20.70330364,48.66915633,Furniture,46.83054874
P86336,13.87284129,24.92293987,31.2568261,40.89307024,Toys,41.38487446
P56277,32.59722502,21.67727532,8.514859775,88.64227175,Clothing,57.80949075
P42022,30.538120111218184,29.84699611,10.86206689,45.65364314,Furniture,25.72136788
P88421,27.02436497,34.4744508,30.56997668,73.59218636,Clothing,35.34365545
P57071,26.57285483,14.83228657,39.84532805,99.05199184,Toys,21.38352557
P82464,38.13517217,36.50019935,29.26124709,10.52016394,Toys,57.18099946
P45553,31.66452208,2.773256641,39.4790277,40.11532099,Furniture,69.73875616
P02973,30.10233061,21.55685964,31.49021826,50.58143713,Furniture,67.3698641
P09665,24.00624977,17.32944408,30.12784321,19.46707073,Toys,25.4817818
P77070,31.32969674,18.16487405,21.88216145,77.77925302,Toys,77.96482057
P33883,27.52822617,16.05501742,7.220610059,38.6372049,Food,25.59536652
P90588,41.19574911,20.616646302862318,37.47714458,16.61263027,Furniture,15.03115513
P97363,34.91919172,20.744729450869144,17.77458,13.421466,Electronics,34.98087487
P16041,20.09463675,16.42142483,7.815795212,29.98432746,Clothing,59.77440892
P93670,29.37406872,15.68926515,16.30378312,134.7299177,Toys,14.20018188
P26339,25.15765927,30.98926836,26.33280478,58.84914367,Furniture,64.80871121
P54947,27.5096396,16.89185238,13.43874161,8.784955253,Toys,86.30679963
P84682,14.65885829,25.10440881,42.92397972,74.81346286,Toys,29.31405103
P49979,39.55142321,30.09537201,13.70378165,87.59398474,Clothing,45.02066161
P13044,28.2705394,14.90153802,9.320004766,30.93376704,Clothing,22.83104256
P37338,32.23787952,9.391618511,27.1870425,17.48297363,Food,36.12617291
P78355,39.7255445,20.27321934,18.16267194,70.96759055,Food,2.19705708
P02692,37.56988617,23.01127621,17.58458062,80.86306974,Furniture,95.37693962
P89833,22.94988144,10.95507732,24.17464578,34.43999841,Furniture,41.58902132
P74679,24.44800473,24.51684741,31.04378055,29.41850729,Electronics,78.88701098
P93505,17.90305257,27.61159422,40.29492385,54.817683,Furniture,14.26434374
P62900,31.244902150500003,17.92362658,31.81745634,50.50575718917926,Clothing,81.23550441
P19385,28.69856946,12.10256378,45.8803665,41.6147761,Furniture,86.0147311
P90078,35.19346514,18.92553007,14.62000837,35.72613668,Food,71.54771287
P89616,48.82024496,19.84591696,7.195972756,42.27138543,Furniture,90.3208325
P83287,45.47505201,7.82112651,24.93659513,51.85650059,Food,16.71971295
P14948,31.97910783,22.62303619,19.78788301,4.430906576,Toys,47.64818288
P96209,39.54001763,2.618643632,40.005017,62.28908356,Clothing,62.0109532
P32700,33.46448209,22.60637053,21.6771352,68.79840912,Clothing,59.61929707
P94938,28.41992101,25.38288989,22.87627012,61.77902347,Furniture,86.10409345
P92037,33.47581705,15.19661147,34.62794309,62.47510509,Toys,21.5691368
P22692,29.40474644,25.93701993,25.41402473,70.06520392,Electronics,17.56438325
P49130,20.33023857,35.94012283,53.36851061,52.48318711,Clothing,25.33785949
P84774,29.00824136,25.51766244,3.487260693,33.76979403,Furniture,89.15500494
P62322,48.46707326,13.93203732,29.82661819,50.69587936,Toys,94.10270827
P70038,29.44230922,24.98168979,17.0100744,75.59604635,Toys,56.96301043
P05836,30.538120111218184,16.91982551,26.31252823,17.98156282,Furniture,50.13719346
P95658,17.52216818,13.25402724,42.47095693,57.48644569,Food,60.5385608
P23830,18.02122107,21.78591131,14.45511087,65.09271106,Electronics,61.63076498
P72330,35.07835756,20.16537234497438,5.03487016,17.02865745,Toys,17.03047049
P90172,34.96714153,26.22688861,7.829731979,21.23664631,Electronics,68.64108816
P60143,31.20031327,24.85480475,22.66179873,50.39130123,Furniture,45.23511023
P35777,15.21413754,18.88442979,17.66161935,60.03315545,Electronics,51.73819588
P17898,32.07687687,27.83086441,21.28827564,63.70064032,Clothing,3.031660434
P81427,29.45705133,13.3720238,25.260011784263178,43.65847311,Clothing,76.45566325
P92910,33.46503882,18.12303544,34.48587194,20.05363224,Toys,83.54279613
P14726,11.63794627,13.84003147,20.88130076,46.7908559,Electronics,61.94215539
P02436,32.79968626,20.3273534,23.38816043,48.80316849,Clothing,74.87236353
P93843,29.43054376,18.02379439,24.04296698,14.03145806,Furniture,52.27060032
P91490,27.2727643,31.91890751,14.97358195,53.70439427,Electronics,61.8353379
P30230,18.93474091,21.84560725,17.56911685,34.12396971,Electronics,39.45716985
P98631,30.365180694590066,17.32179734,25.37193069,29.6230804,Toys,79.18742651
P26037,24.26299996,43.88207202,12.18685627,30.15375672,Food,46.82709303
P06330,40.31844539,25.32739402,13.61951434,30.29931963,Toys,68.02129044
P77975,36.81500697,20.16537234497438,26.90884018,72.76473248,Toys,62.14293786
P24616,39.19076483,24.58502251,15.50419569,142.948983,Furniture,70.23145184
P90525,36.48709888,8.402838242,34.01468643,74.09464228,Clothing,78.52158751
P09868,30.87047068,7.078945473,31.97639945,14.69113662,Toys,51.27134816
P69918,24.86133083,19.17764686245946,21.51070075,38.42982107,Clothing,81.30659493
P70699,39.63879117,14.06012614,27.48923355,54.07578272,Food,49.72572373
P20173,32.96120277,24.95323409,34.37552198,41.67367231,Furniture,95.66343229
P70444,22.95656309,25.75806354,16.75311173,54.48368269,Clothing,75.26717486
P49888,43.53872374,32.78917736,38.40201797,16.39857733,Clothing,17.11416497
P96807,30.28744823,15.62655932,40.02162573,66.03094696,Furniture,82.95844714
P80693,21.77779604,18.97169991,31.35471022,25.80869213,Electronics,55.15876608
P88769,48.48956095,18.59316476,28.67247562,118.2747628,Toys,98.4460958
P57230,41.96631487,4.701960197,27.90866934,79.27140133,Food,71.88190437
P74766,33.64961002,25.34672391,21.64591974,26.60648788,Clothing,8.439074657
P05400,29.27989878,20.53592574,40.79439764,75.5740593,Clothing,39.49604276
P51586,33.42725346,15.35957407,24.16350214,31.14037085,Toys,51.72754027
P16332,20.79326407,14.94737817,22.37417231,7.855491682,Electronics,83.90136032
P39667,39.59270826,26.23728426,41.26476979,56.98604262,Electronics,72.93455343
P13671,39.9801011,4.987578352,11.49800325,44.35392684,Food,36.93600706
P42538,36.25667348,23.22984072,33.80579901,43.06097171,Food,65.34326875
P50611,46.87141635,14.86814724,16.67892297,55.77790756,Food,57.69109079
P63188,26.98896304,16.34322995,27.01794764,32.0699695,Furniture,12.6052609
P89719,35.50052099,26.05430944,21.25037225,11.95589585,Toys,23.4858693
P92507,40.94191518,20.616646302862318,19.30520473,52.93481524,Furniture,34.11223127
P91859,37.85800159,15.15311343,37.26306567,108.7951176,Clothing,19.54834064
P06281,28.7421308,28.91457356,31.87626803,49.57188941,Food,15.01338458
P12329,36.32931818,23.26922249,23.24148684,41.75464098,Clothing,5.819777013
P96620,33.8531738,35.51143199,8.079909695,44.05412971,Food,87.31025656
P95422,36.06009951,23.77925022,27.76851401,74.81708323,Clothing,28.8943418
P52906,17.72392185,27.53048465,28.04161775,19.76264914,Toys,29.03206039
P41994,36.69672549,17.04311731,14.73092341,81.2018546,Furniture,20.62281374
P75990,41.67782062,20.744729450869144,28.1203898,60.24980696,Electronics,47.53973719
P82317,30.81140716339446,16.66106549,17.71557261,45.18741854,Food,51.42419679
P78224,37.10959968,16.56604464,36.47851664,22.46071686,Clothing,20.82813586
P79629,32.49383684,11.01964155,34.0852461,27.0743964,Food,60.85703379
P36701,36.38592459,26.45698077,38.47688515,12.91592612,Furniture,72.29999596
P84526,26.75168616,24.42600976,25.75751407,29.85463379,Clothing,37.3840086
P92481,14.43370826,12.34850899,23.73662447,121.451406,Toys,58.54516969
P91527,37.67434729,27.64244167,11.0742641,51.46002741747362,Food,50.23019052
P61787,60.78880808,13.81697866,35.38231309,61.68813572,Furniture,19.55483984
P52624,46.4201516,14.73732357,33.91149615,23.72472781,Toys,73.00109888
P28087,30.28318376,25.20360074,16.0597717,70.88968586,Toys,80.14530278
P31981,25.49934529,19.14158285,28.92377851,69.33555475,Food,64.87931156
P03178,31.056961874915128,22.59487425,22.02289698,29.01514339,Electronics,32.38960278
P73200,34.19532444,13.22947218,31.80908207,68.69262044,Clothing,92.67924944
P33023,47.70800636,22.55721461,36.73157139,33.56284087,Food,45.5358388
P79148,25.625417,21.59848347,34.48502397,64.5892998,Electronics,26.58784854
P97913,23.30927261,12.507949,3.655065752,1.465981586,Toys,40.82346208
P64961,21.12507822,24.34783503,12.44954438,57.19573238,Toys,69.20750919
P51592,35.14438834,19.17764686245946,43.42175976,25.29395088,Clothing,84.59317857
P49590,29.96397461,15.60354291,27.18593812,21.52920366,Furniture,35.65754993
P49477,22.14010539,16.10237663,17.98816535,45.85752996,Clothing,23.2624446
P90657,24.47776956,5.790118137,18.48408701,4.211241848,Furniture,62.64931318
P23894,20.91975924,11.80650541,20.93957027,60.45025218,Electronics,92.12151001
P55691,50.10204539,29.88649296,33.96506393,97.66820985,Furniture,18.32933636
P65298,16.48315394,32.08923944,27.96196101,33.8427898,Toys,80.30193823
P81924,29.27171087,21.60927725,33.0432792,21.49809508,Toys,47.66071815
P84729,30.57013125,18.59548844,27.35860128,73.93552104,Food,79.9512504
P46533,36.62881269,27.97256408,12.78757987,10.37364934,Food,50.55411498
P05314,34.53534302,22.49046939,36.4470318,58.95355442,Toys,37.73277743
P39822,31.13517345,8.749460291,17.24467237,58.37251575,Toys,69.67410002
P35444,41.05525933,25.63605232,19.53118289,40.38844822,Toys,90.06272946
P86395,42.38283071,18.50483073,29.32670122,0.002902203676,Food,32.02517304
P00634,37.71698711,11.88883238,31.74910215,18.63411543,Electronics,46.0748135
P80322,32.85865391,15.7135883,27.87572204,90.89686925,Toys,22.94006267
P30070,41.59329803,23.69738133,32.55521654,48.76121939,Clothing,18.34094636
P94220,29.83577104,16.69227871,11.20569496,68.26206767,Food,77.78901424
P16469,24.64764788,9.420336346,30.69994143,45.74727338,Furniture,20.06641167
P42607,23.18015752,31.54905603,31.75989509,50.97896925748679,Toys,79.33181713
P64182,34.4770856,23.77601817,26.67774553,43.89616577,Electronics,42.92170518
P09745,47.95877673,28.901507,23.05951379,22.17340008,Toys,99.50487234
P84340,28.15097864,23.90297828,22.99551369,77.77016629,Furniture,19.73414182
P32275,43.84272819,26.7853937,22.32361529,70.817697,Electronics,9.297799251
P56634,30.365180694590066,4.165601517,19.5338101,99.91198496,Toys,7.54330696
P36079,44.41273289,20.34881957,23.05899126,50.45548828,Clothing,83.54180047
P89111,28.61735699,15.59051427,17.2565349,9.424739317,Clothing,43.77763111
P81275,18.04116938,5.435173596,25.96699937,60.13866662,Furniture,0.3124349647
P67257,50.13387248,26.14565773,27.91906189,8.027647154,Food,87.47713625
P03557,30.81140716339446,22.52924766,28.23528218,5.178866201,Food,87.69210069
P62855,37.07751935,22.78141187,34.01642368,88.72275272,Food,80.6416674
P75122,46.76437312,29.88904577,36.80785365,43.40991643,Clothing,24.8318483
P30988,23.48399652,17.57456174,42.20277178,64.20222247,Clothing,37.27527201
P45418,6.980788353,-3.523109077,24.27209352,47.56862106,Clothing,74.49262252
P12972,40.37539944,28.3128943,36.33309916,46.54670918,Toys,48.93531254
P01175,23.47376021,8.951643175,25.78027929,34.99406549,Food,15.38265767
P34665,38.83659937,23.4636786,21.2640974,0.1350931748,Toys,24.27982645
P59153,24.00607355,32.92466259,35.71493735,91.21743156,Electronics,97.25895368
P63762,29.66873027,28.93919053,18.34565733,62.94894889,Toys,15.10131174
P70694,48.65774511,21.34768781,13.86316026,40.54110034,Furniture,72.60807567
P68609,26.97530314,33.00767132,29.52926858,93.33236585,Furniture,47.80183067
P74540,37.18953311,22.63606988,28.13735608,81.80431456,Clothing,74.86016596
P08444,45.94505063,20.12494667,20.36695593,93.43389255,Clothing,66.11132411
P90610,18.70293145,16.7257405,38.05901294,0.7681249493,Food,43.91671906
P34534,41.58110874,11.27680738,24.97836543,52.53515437,Furniture,35.39108247
P08494,31.81866255,15.5957052,25.64128375,78.68885006,Electronics,75.43592544
P46120,41.87030306,26.3124535,23.76420131,3.381967915,Electronics,32.31412063
P65627,34.25457562,33.75502325,39.76553107,63.51839148,Clothing,78.77714801
P41838,33.57112572,29.1890988,26.26323883,20.46397849,Furniture,67.98430663
P22893,41.73473857,16.26803697,27.00837749,73.14205385,Electronics,57.76691702
P11010,19.37696286,14.85160134,9.419188269,61.59147962,Food,36.88008849
P98940,31.056961874915128,20.744729450869144,24.934942629077202,64.78651916,Electronics,20.50813578
P53410,31.97599605,24.37811838,12.34993252,50.97896925748679,Toys,71.04198012
P14559,27.30125065,25.36384494,25.260011784263178,76.67461474,Clothing,9.134922717
P99728,15.69858622,18.5929135,21.59792891,42.41710235,Electronics,97.05422562
P26318,18.49006423,35.07669045,26.71381501,8.363943486,Toys,97.87479146
P36495,43.28194142,15.7173193,18.98489325,65.17206297,Furniture,13.0222616
P60018,36.0789651,24.4118102,24.21308204,38.52642807,Toys,10.3935323
P19215,30.13001892,29.73726817,11.79893328,70.78307096,Furniture,41.27167271
P48179,23.48643106,10.81846888,18.14780257,75.00809615,Clothing,96.36832723
P49489,32.67392314,17.12296262,16.13810694,65.30373084,Furniture,40.03108992
P21048,33.2271856,22.30954903,29.12351303,53.92070073,Toys,36.38021084
P26701,26.90453561,14.70414258,22.16421942,37.14036419,Clothing,70.3585059
P24607,17.90358981,16.38672419,34.31899075,18.73185236,Electronics,17.87312366
P73820,54.5530014,13.09779389,20.83354439,16.0373042,Food,36.33234836
P30645,21.81779317,20.744729450869144,11.05935527,24.62980687,Electronics,29.13074463
P95227,36.58544273,11.06780448,26.2589851,35.33341643,Toys,60.15346226
P09994,32.43339449,14.47567158,24.669768107376385,7.791697985,Furniture,16.27528862
P37150,35.22835488,21.40169135,44.52942929,27.62173621,Electronics,54.87012556
P48425,22.46263836,24.37386855,21.25629765,51.06698222,Electronics,85.75465899
P46162,24.74244978,15.26028593,34.24287637,64.26096832,Electronics,51.41705467
P79337,32.03463636,26.89914778,24.42234255,45.58384164,Clothing,68.34966171
P82330,31.77701001,6.19354617,23.64711586,30.767562,Toys,7.524801768
P26549,45.02357052,41.15474678,45.45191248,36.20706153,Food,44.90055792
P54433,47.54794182,22.84490679,37.16982411,34.82101403,Electronics,9.489316744
P93056,22.87154217,32.64432549,35.73461649,73.83801149,Electronics,59.94616758
P94931,28.85263559,18.64942621,50.8156275,64.87415063,Electronics,28.10543712
P59859,20.66732041,12.90655262,25.29166312,29.06843288,Toys,28.7265831
P44681,16.51814578,25.95353577,10.25773848,43.25440833,Electronics,7.676673714
P23689,26.25179192,17.86678137,27.3829778,56.41426382,Clothing,31.02378614
P26911,31.86766764,12.80972761,5.406414582,32.0053393,Toys,50.66771771
P72666,40.53641797,19.90328842,20.96597845,5.510467041,Clothing,58.46601032
P58708,29.35861653,16.45564783,18.38319069,25.67318191,Toys,6.666555128
P33205,34.74698233,15.6036778,20.8187703,43.08015,Furniture,65.14591857
P86501,52.10523002,16.11755332,25.07700473,48.42484794,Food,48.88757608
P68484,41.03301882,22.12702584,23.5766154,65.1286356,Electronics,53.69080079
P93390,27.51035852,11.41805579,28.83259293,67.62175099,Furniture,83.27966738
P03091,36.15935607,9.094607963,34.51631475,32.26145634,Toys,34.22264453
P78549,37.70865194,29.6310755,19.25545546,81.11476696,Electronics,17.40511114
P68111,43.45420046,17.89687337,25.42241412,47.9109964,Furniture,55.18101757
P41959,37.5896922,19.27573374,41.03619018,48.86320755,Furniture,94.50219175
P14010,35.70598669,9.529436807,39.66249728,2.018157134,Furniture,51.78696192
P72313,30.82283989,15.53358597,21.42088276,44.18883861,Food,83.19121741
P47456,33.81935452,28.77175387,36.80050748,85.02529469,Food,75.70320545
P14077,25.20825762,19.82906165,27.85707935,17.89425311,Food,51.8330787
P37234,29.7269546,13.29131361,20.26932159,30.28595113,Food,64.75547777
P60587,46.77700814,17.31889775,37.91578659,67.38040279,Electronics,40.66801841
P95950,33.41151975,12.62071852,31.98425122,18.34676974,Food,53.06286891
P69100,30.75804558,27.62509307,39.3085508,67.63567664,Electronics,50.72857553
P94901,13.72457562,34.40408945,23.21856044,19.04101148,Toys,70.9110363
P11434,39.81765487,21.37471472,19.15155803,91.35402066,Electronics,40.99813194
P29736,52.90942573,12.83944126,29.31844332,22.32761045,Toys,9.976712262
P69729,32.96984673,40.71650914,16.93021995,43.11853004,Electronics,78.87095228
P58119,22.84696291,20.16537234497438,32.01414104,97.78009995,Toys,68.48530033
P62133,34.95681888,19.94782948,11.22584731,52.79475013,Toys,95.01234555
P78739,21.71004989,35.20952549,28.04697589,65.21060816,Toys,42.87161758
P79740,39.64087168,28.57234522,21.50581252,71.21097079,Toys,7.820565691
P86390,39.96266819,40.96634473,20.98650658,20.60223276,Electronics,12.16189864
P03913,25.22342553,19.728081037925172,30.43708801,28.82679551,Food,77.33195432
P26671,34.29618219,33.91119731,30.2754922,97.2120265,Furniture,6.775728278
P13280,16.17200269,14.04077884,21.78994179,24.55803206,Toys,90.78261449
P15992,18.93665026,0.6060779178,24.15951827,23.11002024,Toys,28.16501113
P69060,28.52942618,22.8920282,12.92085026,52.7893774,Furniture,89.88790406
P40412,31.86454315,11.45757663,13.70569599,51.02024289,Clothing,77.35068488
P82990,33.75698018,32.34594823,25.260011784263178,72.91581055,Clothing,87.12010363
P55116,24.70239796,20.16537234497438,7.440083224,36.21029683,Toys,21.40396918
P59237,68.52731491,12.20376556,29.06102787,48.83771315,Furniture,59.56934958
P55539,24.23489599,29.74367322,28.63791579,8.552248446,Furniture,9.358913207
P05874,25.7311893,24.73451307,31.69767139,63.60756571,Food,20.22807675
P96758,23.53063222,15.10210612,29.25367311,8.539472939,Clothing,30.99022273
P45639,22.92330534,27.62299638,18.59001313,88.4281873,Electronics,74.08125915
P83221,28.8767195,24.44483573,26.57758101,30.32936842,Clothing,2.471437939
P85347,70.19010106,21.57852566,26.74646749,188.5545774,Toys,90.31172829
P24321,38.12525822,25.89475118,24.01869187546025,73.75577931,Toys,7.080351371
P69868,22.81592734,23.99891299,32.18059402,75.70212264,Toys,37.64901953
P13032,33.57015486,21.70557303,14.13680517,45.49649146,Clothing,8.108962833
P00464,29.73486125,7.49447353,22.45174993,10.59781996,Electronics,76.89678431
P25274,26.1491772,18.37061,18.61503098,75.18047343,Furniture,14.13149734
P66981,38.40643549,13.71211174,28.12805452,38.79894725,Toys,88.47569103
P29690,28.44322765,13.06295827,10.88926517,60.53496403,Clothing,53.02219866
P11441,31.74577813,32.99742767,30.1515128,64.67763605,Clothing,94.84728195
P82848,30.1035262,34.66045635,21.31622373,23.05936995,Toys,29.03609128
P82418,32.57550391,22.58463418,29.05543072,70.59060665,Food,45.43161519
P68405,30.58208718,24.1112628,21.64912852,53.78942598,Electronics,69.42469623
P60314,30.365180694590066,15.61384964,6.674015474,57.29403965,Toys,83.19133126
P61501,25.79015519,21.54871929,24.533704302537412,37.28329873,Food,42.13570877
P62471,45.30750832,6.369027305,31.13226094,42.9065349,Food,89.24325383
P23308,25.21251378,18.53442705,7.283462079,24.45013477,Furniture,11.79872083
P25864,24.46411758,22.73870268,21.8742794,92.36080636,Electronics,70.86847188
P98968,36.47688538,13.45440893,21.2775502,2.492348306,Toys,34.81989822
P05988,14.76813095,24.11403805,21.97251749,69.67676413,Furniture,10.13354841
P12329,48.46636996,15.97620184,21.29001329,72.66997516,Food,38.66645568
P17733,37.53341621,27.45753251,14.58595043,46.30590694,Food,88.02156245
P70831,25.36582307,10.86648709,24.1572743,50.50575718917926,Clothing,98.05338713
P06660,23.5648177,25.48406191,26.80413668,42.95227185,Clothing,39.27998571
P14782,43.6414043,30.63146656,30.14061466,68.38372225,Electronics,88.64163878
P30639,24.93056825,20.74275921,36.07000515,45.75054242,Clothing,50.96544162
P27292,23.11849655,11.2645288,29.73883015,52.02944779905861,Furniture,71.70150377
P70605,-2.412673401,20.60346911,16.85847063,70.15833823,Electronics,4.537142227
P23426,27.58763942,12.67046468,29.63764889,36.74453218,Electronics,55.7311972
P53336,38.33922155,26.26712407,27.84722489,13.49309869,Electronics,7.016193621
P00350,33.4361829,26.12864223,28.8294094,62.31650256,Electronics,26.86179571
P66104,33.5778736,22.80504079,26.66657983,20.21401997,Clothing,56.68143259
P20939,33.71145873,17.37684227,14.99577775,83.65584514,Food,80.71637664
P47299,32.79021526,22.17196249,24.17339712,69.33786297,Toys,56.08936438
P41316,29.25566571,25.33050001,6.319707918,50.97896925748679,Toys,93.61915411
P63473,31.22297503,36.09816357,16.13014359,51.75110872,Electronics,81.03325076
